,Year,Round,Seed 1,Seed 2,Team 1,Team 2,Offense 1,Offense 2,Defense 1,Defense 2,Win Pct 1,Win Pct 2,3P 1,3P 2,Streak 1,Streak 2,Score 1,Score 2,Winner
88,2022,R1,8,9,Seton Hall,TCU,72.9,68.1,66.3,65,67.7,62.5,34,30.4,42,69,TCU
89,2022,R1,5,12,Houston,UAB,75.8,80.7,58.9,66.3,85.3,79.4,34.1,38,82,68,Houston
90,2022,R1,4,13,Illinois ,Chattanooga,75.8,74.8,67.6,64.7,71,79.4,36.7,34.6,54,53,Illinois
91,2022,R1,6,11,Colorado State,Michigan,73.7,73,65.7,69.9,83.3,54.8,35.8,34,63,75,Michigan
92,2022,R1,3,14,Tennessee,Longwood,73.2,76.4,62.8,65,78.8,81.2,35.9,37.9,88,56,Tennessee
93,2022,R1,7,10,Ohio State,Loyola-Chicago,73.8,73.8,68.5,61.7,63.3,78.1,37.3,38.3,54,41,Ohio State
94,2022,R1,2,15,Villanova,Delaware,72.6,73.8,63.1,69.9,78.8,64.7,35.9,35.2,80,60,Villanova
95,2022,R1,1,16,Kansas,Texas Southern,78.6,69.2,67.5,65.5,82.4,60,35.5,31.6,83,56,Kansas
96,2022,R1,8,9,San Diego State,Creighton,65.3,69,57.7,65.9,74.2,66.7,35.8,30.7,69,72,Creighton
97,2022,R1,5,12,Iowa,Richmond,83.8,71.7,71.3,68.3,74.3,65.7,36.8,33.7,63,67,Richmond
98,2022,R1,4,13,Providence,South Dakota State,71.8,86.7,67,73.4,83.3,88.2,34.3,44.9,66,57,Providence
99,2022,R1,6,11,LSU,Iowa State,73.1,66.5,63.5,63,66.7,62.5,31.9,32.1,54,59,Iowa State
100,2022,R1,3,14,Wisconsin,Colgate,70.7,76.1,66.5,67.1,77.4,67.6,31.2,40.3,67,60,Wisconsin
101,2022,R1,7,10,USC,Miami (FL),72.6,74.8,65.9,71,78.8,69.7,36.1,35.3,66,68,Miami (FL)
102,2022,R1,2,15,Auburn,Jacksonville State,78.7,73.9,67,66.8,84.4,67.7,32,38.8,80,61,Auburn
103,2022,R2,1,9,Gonzaga,Memphis,87.8,75.4,65.3,68.4,89.7,67.7,37.9,35.9,82,78,Gonzaga
104,2022,R2,12,4,New Mexico State,Arkansas,73.3,76.9,65,68.5,81.2,75.8,32.7,30.7,48,53,Arkansas
105,2022,R2,11,3,Notre Dame,Texas Tech,72.5,71.7,66.8,60.3,68.8,73.5,38,31.4,53,59,Texas Tech
106,2022,R2,7,2,Michigan State,Duke,72.1,80.2,68.4,67.1,64.7,82.4,37.8,36.8,76,85,Duke
107,2022,R2,1,8,Baylor,North Carolina,76.5,77.5,63.6,71.7,81.2,72.7,34.6,36.2,86,93,North Carolina
108,2022,R2,5,4,Saint Mary's,UCLA,69.8,76.4,60.5,64.8,78.1,78.1,35,35.1,56,72,UCLA
109,2022,R2,6,3,Texas,Purdue,68.3,79.8,59.6,68.8,65.6,79.4,32.3,39.1,71,81,Purdue
110,2022,R2,7,15,Murray State,Saint Peter's,79.3,66.9,62.3,61.8,93.8,63.3,35.3,35.3,60,70,Saint Peter's 
111,2022,R2,1,9,Arizona,TCU,84.6,68.1,67.5,65,91.2,62.5,35.4,30.4,85,80,Arizona
112,2022,R2,5,4,Houston,Illinois,75.8,75.8,58.9,67.6,85.3,71,34.1,36.7,53,68,Houston
113,2022,R2,11,3,Michigan,Tennessee,73,73.2,69.9,62.8,54.8,78.8,34,35.9,76,68,Michigan
114,2022,R2,7,2,Ohio State,Villanova,73.8,72.6,68.5,63.1,63.3,78.8,37.3,35.9,61,71,Villanova
115,2022,R2,1,9,Kansas,Creighton,78.6,69,67.5,65.9,82.4,66.7,35.5,30.7,79,72,Kansas
116,2022,R2,12,4,Richmond,Providence,71.7,71.8,68.3,67,65.7,83.3,33.7,34.3,51,79,Providence
117,2022,R2,11,3,Iowa State,Wisconsin,66.5,70.7,63,66.5,62.5,77.4,32.1,31.2,54,49,Iowa State
118,2022,R2,10,2,Miami (FL),Auburn,74.8,78.7,71,67,69.7,84.4,35.3,32,79,61,Miami (FL)
119,2022,Sweet 16,1,4,Gonzaga,Arkansas,87.8,76.9,65.3,68.5,89.7,75.8,37.9,30.7,68,74,Arkansas
120,2022,Sweet 16,3,2,Texas Tech,Duke,71.7,80.2,60.3,67.1,73.5,82.4,31.4,36.8,73,78,Duke
